2025-06-22 16:22:37,https://www.google.com/,0.0,warn,8,Remember to stay focused on your learning goals!,Moderate distraction detected,medium,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Screenshot of Google homepage with trending searches."", ""action_needed"": ""None""}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 10.0, ""educational_ratio"": 0.0, ""distraction_ratio"": 0.0, ""site_switches"": 0, ""unique_sites"": 1, ""total_entries"": 2}",0,0,0
2025-06-22 16:23:08,https://www.ixl.com/,0.0,warn,8,Remember to stay focused on your learning goals!,Moderate distraction detected,medium,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows an educational website offering personalized learning for K-12 students."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 8.75, ""educational_ratio"": 0.25, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 8}",0,1,0
2025-06-22 16:23:32,https://www.ixl.com/,22.468107,encourage,5,Great job exploring educational content! Keep up the good work!,The student is on an educational site with a decent focus score and improving trend in browsing patterns. Positive reinforcement can help maintain their current focus.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 1.0, ""description"": ""The screenshot shows an educational website offering personalized learning for K-12 students."", ""action_needed"": ""No action needed""}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.166666666666666, ""educational_ratio"": 0.5, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 12}",0,2,02025-06-22 17:40:34,https://www.ixl.com/,0.0,encourage,5,Great choice exploring IXL! Keep up the good work.,The student just landed on an educational website with potential for learning. Positive reinforcement can encourage continued engagement.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 1.0, ""description"": ""The screenshot shows an educational website offering personalized learning for K-12 students."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.45054945054945, ""educational_ratio"": 0.5824175824175825, ""distraction_ratio"": 0.17582417582417584, ""site_switches"": 5, ""unique_sites"": 4, ""total_entries"": 91}",0,0,0
2025-06-22 17:41:03,https://www.google.com/,0.0,encourage,5,Great job staying focused! Keep up the good work.,The student has a high focus score and is showing an improving trend in their browsing patterns. Positive reinforcement will help maintain their current productivity.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search page with a YouTube TV advertisement for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.340659340659341, ""educational_ratio"": 0.5824175824175825, ""distraction_ratio"": 0.17582417582417584, ""site_switches"": 6, ""unique_sites"": 5, ""total_entries"": 91}",1,0,0
2025-06-22 17:41:34,https://www.google.com/,22.298402,warn,5,"I sense you're feeling sad while browsing 'Google'. To uplift your mood, I recommend exploring Khan Academy for some engaging educational content.",High negative emotions on an educational page. Offering a different resource.,high,True,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows the Google homepage with a prompt to sign in and a link to watch the NBA Finals on YouTube TV."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.347826086956522, ""educational_ratio"": 0.5760869565217391, ""distraction_ratio"": 0.17391304347826086, ""site_switches"": 6, ""unique_sites"": 5, ""total_entries"": 92}",2,0,0
2025-06-22 17:42:12,https://www.google.com/,61.160835,encourage,5,It's wonderful to see you so happy exploring 'Google'! Keep up the positive energy in your educational journey.,High happiness detected while on an educational page.,low,True,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Screenshot of Google homepage with a YouTube TV advertisement."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.456521739130435, ""educational_ratio"": 0.5760869565217391, ""distraction_ratio"": 0.16304347826086957, ""site_switches"": 5, ""unique_sites"": 4, ""total_entries"": 92}",2,1,0
2025-06-22 17:42:51,https://www.google.com/,97.911274,encourage,5,It's wonderful to see you so happy while exploring 'Google'! Keep up the positive energy and enjoy your learning journey.,High happiness detected while on an educational page.,low,True,True,"{""inappropriate"": true, ""category"": ""Gaming or entertainment sites during study time"", ""confidence"": 0.8, ""description"": ""The screenshot shows a Google homepage with a link to watch the NBA Finals on YouTube TV."", ""action_needed"": ""Advise the student to focus on study-related activities.""}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.456521739130435, ""educational_ratio"": 0.5760869565217391, ""distraction_ratio"": 0.09782608695652174, ""site_switches"": 5, ""unique_sites"": 4, ""total_entries"": 92}",3,1,0
2025-06-22 17:43:19,https://www.google.com/,136.255291,encourage,5,Great job staying focused on your browsing patterns! Keep up the good work!,"The student's focus score is high, and the browsing trend is improving. Positive reinforcement will help maintain this progress.",low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV advertisement for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.56989247311828, ""educational_ratio"": 0.5698924731182796, ""distraction_ratio"": 0.07526881720430108, ""site_switches"": 4, ""unique_sites"": 4, ""total_entries"": 93}",4,1,0
2025-06-22 17:43:41,https://www.google.com/,157.809568,encourage,5,Great job staying focused! Keep up the good work!,"The student has been on a reputable site (Google) for a short time, and their browsing patterns show improvement.",low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows the Google homepage with a promotional link to watch the NBA Finals on YouTube TV."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.574468085106384, ""educational_ratio"": 0.5638297872340425, ""distraction_ratio"": 0.07446808510638298, ""site_switches"": 4, ""unique_sites"": 4, ""total_entries"": 94}",5,1,0
2025-06-22 17:44:03,https://www.google.com/,180.13483,encourage,5,Great job staying focused on your work!,The student has a high focus score and the browsing trend is improving. Positive reinforcement will help continue this progress.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV ad for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.789473684210526, ""educational_ratio"": 0.5473684210526316, ""distraction_ratio"": 0.06315789473684211, ""site_switches"": 2, ""unique_sites"": 3, ""total_entries"": 95}",6,1,0
2025-06-22 17:44:25,https://www.google.com/,201.902661,encourage,5,Great job staying focused! Keep up the good work.,The student has a high focus score and their browsing trend is improving. Positive reinforcement will help maintain their momentum.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows the Google homepage with a sign-in prompt and a link to watch NBA Finals on YouTube TV."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.789473684210526, ""educational_ratio"": 0.5473684210526316, ""distraction_ratio"": 0.021052631578947368, ""site_switches"": 2, ""unique_sites"": 3, ""total_entries"": 95}",7,1,0
2025-06-22 17:44:46,https://www.google.com/,223.669457,encourage,5,Great job staying focused on your browsing!,The student has a high focus score and the current site is not too distracting.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV advertisement for the NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.895833333333334, ""educational_ratio"": 0.53125, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 96}",8,1,0
2025-06-22 17:45:08,https://www.google.com/,245.292201,encourage,5,Great job staying focused on your browsing patterns!,"The student's focus score is high, and the content on Google is not overly distracting.",low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV ad for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.895833333333334, ""educational_ratio"": 0.4895833333333333, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 96}",9,1,0
2025-06-22 17:45:30,https://www.google.com/,267.077246,encourage,5,Great job staying focused on your browsing patterns!,The student is showing an improving trend in their browsing patterns with a high focus score.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows the Google homepage with a YouTube TV advertisement for the NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.896907216494846, ""educational_ratio"": 0.4536082474226804, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 97}",10,1,0
2025-06-22 17:45:52,https://www.google.com/,289.282517,encourage,5,Great job staying focused! Keep up the good work.,"The student's browsing patterns are improving, and their focus score is high. Positive reinforcement can help maintain this progress.",low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV advertisement for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.896907216494846, ""educational_ratio"": 0.41237113402061853, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 97}",11,1,0
2025-06-22 17:46:16,https://www.google.com/,312.826781,encourage,5,Great job staying focused on your search!,"The student's browsing pattern is improving with a high focus score, and the current site is not too distracting. Positive reinforcement will help maintain their progress.",low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search page with a YouTube TV ad for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.896907216494846, ""educational_ratio"": 0.36082474226804123, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 97}",12,1,0
2025-06-22 17:46:38,https://www.google.com/,334.901044,encourage,5,Great job staying focused! Keep up the good work!,The student is on a popular search engine site but has a high focus score and improving trend. Positive reinforcement will help maintain their current focus.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV ad for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.896907216494846, ""educational_ratio"": 0.32989690721649484, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 97}",13,1,0
2025-06-22 17:47:01,https://www.google.com/,357.202967,encourage,8,Great job staying focused! Keep up the good work.,The student has been on a reputable site (Google) for a reasonable amount of time with minimal distraction. Recent browsing patterns show improvement in focus.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows the Google homepage with a promotional link to watch the NBA Finals on YouTube TV."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.89795918367347, ""educational_ratio"": 0.2857142857142857, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 98}",14,1,0
2025-06-22 17:47:23,https://www.google.com/,379.975243,encourage,5,Great job staying focused on your work!,"The student's browsing patterns are improving, and they have a high focus score. Positive reinforcement can motivate them to continue this behavior.",low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV ad for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.89795918367347, ""educational_ratio"": 0.24489795918367346, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 98}",15,1,0
2025-06-22 17:47:45,https://www.google.com/,401.564793,encourage,5,Great job staying focused on your browsing patterns! Keep up the good work!,The student has a high focus score and improving trend. Encouragement will reinforce their positive behavior.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Google search homepage with a YouTube TV advertisement for NBA Finals."", ""action_needed"": ""None""}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.896907216494846, ""educational_ratio"": 0.20618556701030927, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 97}",16,1,0
2025-06-22 17:48:08,https://www.google.com/,423.648358,encourage,5,Great job staying focused! Keep up the good work!,The student has been on a reputable site for a decent amount of time with a high focus score. Positive reinforcement will help maintain their current productive pattern.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""Screenshot of Google homepage with a YouTube TV advertisement for NBA Finals."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.896907216494846, ""educational_ratio"": 0.16494845360824742, ""distraction_ratio"": 0.0, ""site_switches"": 1, ""unique_sites"": 2, ""total_entries"": 97}",17,1,0
2025-06-22 17:48:31,https://www.youtube.com/results?search_query=gaming+gambling+violence+anger,0.0,intervene,0,Inappropriate content detected. Redirecting to educational resources.,Detected: inappropriate keyword 'gambling' in URL,high,False,True,"{""inappropriate"": true, ""category"": ""Gambling and violence"", ""confidence"": 0.95, ""description"": ""The screenshot shows YouTube videos related to gambling and potential violence in poker games."", ""action_needed"": ""Block access to gambling and violent content during study time.""}","{""pattern"": ""mixed_activity"", ""trend"": ""improving"", ""focus_score"": 9.793814432989691, ""educational_ratio"": 0.12371134020618557, ""distraction_ratio"": 0.041237113402061855, ""site_switches"": 2, ""unique_sites"": 3, ""total_entries"": 97}",18,1,0
2025-06-22 17:49:04,https://pbskids.org/,0.0,encourage,5,Great choice with PBS KIDS! Keep up the good work!,The student is on an educational site with a high focus score and stable browsing pattern.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows a PBS Kids website, which is educational and child-friendly."", ""action_needed"": ""No action needed""}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.6875, ""educational_ratio"": 0.0625, ""distraction_ratio"": 0.07291666666666667, ""site_switches"": 3, ""unique_sites"": 4, ""total_entries"": 96}",18,1,1
2025-06-22 17:49:27,https://pbskids.org/,21.873462,encourage,5,Great job exploring PBS KIDS! Keep up the good work!,The student is on an educational site with a high focus score. Positive reinforcement will help maintain their current focus.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot shows a PBS Kids website with educational content for children, including games and videos."", ""action_needed"": ""No action needed""}","{""pattern"": ""mixed_activity"", ""trend"": ""declining"", ""focus_score"": 9.6875, ""educational_ratio"": 0.020833333333333332, ""distraction_ratio"": 0.07291666666666667, ""site_switches"": 3, ""unique_sites"": 4, ""total_entries"": 96}",19,1,1
2025-06-22 17:49:50,https://www.youtube.com/results?search_query=gaming+gambling+violence+anger,0.0,intervene,0,Inappropriate content detected. Redirecting to educational resources.,Detected: inappropriate keyword 'gambling' in URL,high,False,True,"{""inappropriate"": true, ""category"": ""Gaming, Gambling, Violence"", ""confidence"": 0.95, ""description"": ""The screenshot shows YouTube Shorts related to gaming rage, gambling, and violent behavior."", ""action_needed"": ""Block access to this content during study time and provide guidance on appropriate online behavior.""}","{""pattern"": ""mixed_activity"", ""trend"": ""declining"", ""focus_score"": 9.693877551020408, ""educational_ratio"": 0.0, ""distraction_ratio"": 0.11224489795918367, ""site_switches"": 3, ""unique_sites"": 3, ""total_entries"": 98}",20,1,1
2025-06-22 17:50:26,https://www.ixl.com/,0.0,warn,8,Remember to stay focused on your learning goals!,Moderate distraction detected,medium,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 1.0, ""description"": ""The screenshot shows an educational website offering personalized learning for K-12 students."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""declining"", ""focus_score"": 9.611650485436893, ""educational_ratio"": 0.02912621359223301, ""distraction_ratio"": 0.1262135922330097, ""site_switches"": 4, ""unique_sites"": 4, ""total_entries"": 103}",20,1,2
2025-06-22 17:50:49,https://www.ixl.com/,22.389205,encourage,5,Great job exploring educational content on IXL! Keep up the good work!,The student is on an educational website with a high focus score and stable browsing pattern.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 1.0, ""description"": ""The screenshot shows an educational website offering personalized learning for K-12 students."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.619047619047619, ""educational_ratio"": 0.06666666666666667, ""distraction_ratio"": 0.12380952380952381, ""site_switches"": 4, ""unique_sites"": 4, ""total_entries"": 105}",20,2,2
2025-06-22 17:51:13,https://www.youtube.com/,0.0,intervene,0,Let's switch to more productive content. How about exploring educational videos instead?,"The search terms and content on YouTube are concerning, indicating a need for redirection.",medium,False,True,"{""inappropriate"": true, ""category"": ""gaming/gambling"", ""confidence"": 0.9, ""description"": ""The search terms include 'gaming', 'gambling', 'violence', and 'anger' on YouTube."", ""action_needed"": ""Monitor and restrict access to non-educational content during study time.""}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.523809523809524, ""educational_ratio"": 0.0761904761904762, ""distraction_ratio"": 0.1523809523809524, ""site_switches"": 5, ""unique_sites"": 4, ""total_entries"": 105}",21,2,2
2025-06-22 17:51:51,https://www.ixl.com/,0.0,encourage,5,Great job exploring educational resources! Keep up the focus!,The student is on a potentially educational website and has a high focus score. Positive reinforcement can further motivate them.,low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 1.0, ""description"": ""The screenshot shows a website for personalized learning, offering K-12 curriculum and educational resources."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.428571428571429, ""educational_ratio"": 0.10476190476190476, ""distraction_ratio"": 0.19047619047619047, ""site_switches"": 6, ""unique_sites"": 4, ""total_entries"": 105}",21,2,3
2025-06-22 17:52:15,https://www.ixl.com/,24.896845,encourage,5,Great job exploring educational content on IXL! Keep up the focus!,"The student is on an educational website, showing a stable focus score and positive browsing patterns.",low,False,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 1.0, ""description"": ""The screenshot is of an educational website offering personalized learning for K-12 students."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.423076923076923, ""educational_ratio"": 0.14423076923076922, ""distraction_ratio"": 0.19230769230769232, ""site_switches"": 6, ""unique_sites"": 4, ""total_entries"": 104}",22,2,3
2025-06-22 17:52:55,https://www.ixl.com/,54.177638,intervene,5,"It's wonderful to see you so happy exploring 'IXL | Math, Language Arts, Science, Social Studies, and Spanish'! Let's keep this positive energy going by diving into some exciting learning activities.",High happiness detected on an entertainment page. Redirecting to maintain productivity.,medium,True,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 1.0, ""description"": ""The screenshot shows an educational website offering personalized learning and curriculum resources."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.423076923076923, ""educational_ratio"": 0.19230769230769232, ""distraction_ratio"": 0.19230769230769232, ""site_switches"": 6, ""unique_sites"": 4, ""total_entries"": 104}",23,2,3
2025-06-22 17:53:41,https://www.abcmouse.com/abc/?8a08850bc2=T2291717814.1750629190.8578,0.0,warn,5,"I sense some fear while you're on 'ABCmouse: Educational Games, Books, Puzzles & Songs for Kids & Toddlers'. Because of that, I recommend taking a break to unwind.",High negative emotions on an entertainment page. Suggesting a break.,high,True,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot is of an educational website for children aged 2-8, promoting learning activities."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.326923076923077, ""educational_ratio"": 0.25, ""distraction_ratio"": 0.19230769230769232, ""site_switches"": 7, ""unique_sites"": 5, ""total_entries"": 104}",23,2,4
2025-06-22 17:54:19,https://www.abcmouse.com/abc/?8a08850bc2=T2291717814.1750629190.8578,36.787708,warn,5,"You seem a bit sad right now. Because of this, I suggest taking a break from 'ABCmouse: Educational Games, Books, Puzzles & Songs for Kids & Toddlers' to unwind for a moment.",High negative emotions on an entertainment page. Suggesting a break.,high,True,True,"{""inappropriate"": false, ""category"": null, ""confidence"": 0.95, ""description"": ""The screenshot is from an educational website for children aged 2-8, promoting learning activities."", ""action_needed"": null}","{""pattern"": ""mixed_activity"", ""trend"": ""stable"", ""focus_score"": 9.320388349514563, ""educational_ratio"": 0.2524271844660194, ""distraction_ratio"": 0.1941747572815534, ""site_switches"": 7, ""unique_sites"": 5, ""total_entries"": 103}",23,3,4
